mission_number,set_number,species_code,id,set,species,specimen_count,unweighed_baskets,notes,created_at,parent_catch,catch_ratio,is_parent,set_id,species_id,parent_catch_id
CJC-2021-222,93,9300,2355,Set 93 (CJC-2021-222),Seaweed/Algae/Kelp unidentified (9300),,,,2021-09-17 13:46:12.480000+00:00,,,False,209,9300,
CJC-2021-222,93,9630,2347,Set 93 (CJC-2021-222),Organic debris (9630),,,,2021-09-17 13:43:05.752000+00:00,,,False,209,9630,
CJC-2021-222,94,10,2376,Set 94 (CJC-2021-222),Atlantic cod (10),,,,2021-09-17 17:04:23.372000+00:00,,,False,210,10,
CJC-2021-222,94,40,2365,Set 94 (CJC-2021-222),American plaice (40),,,,2021-09-17 17:00:55.510000+00:00,,,False,210,40,
CJC-2021-222,94,42,2361,Set 94 (CJC-2021-222),Yellowtail flounder (42),,,,2021-09-17 16:59:08.727000+00:00,,,False,210,42,
CJC-2021-222,94,70,2360,Set 94 (CJC-2021-222),Atlantic mackerel (70),,,,2021-09-17 16:58:26.452000+00:00,,,False,210,70,
CJC-2021-222,94,251,2375,Set 94 (CJC-2021-222),Gadidae unidentified (251),,,,2021-09-17 17:04:15.487000+00:00,,,False,210,251,
CJC-2021-222,94,301,2370,Set 94 (CJC-2021-222),Shorthorn sculpin (301),,,,2021-09-17 17:02:57.527000+00:00,,,False,210,301,
CJC-2021-222,94,340,2369,Set 94 (CJC-2021-222),Alligatorfish (340),,,,2021-09-17 17:02:30.510000+00:00,,,False,210,340,
CJC-2021-222,94,1510,2371,Set 94 (CJC-2021-222),Eggs - Whelk (1510),,,,2021-09-17 17:03:25.824000+00:00,,,False,210,1510,
CJC-2021-222,94,2411,2366,Set 94 (CJC-2021-222),Arctic argid (2411),,,,2021-09-17 17:01:34.872000+00:00,,,False,210,2411,
CJC-2021-222,94,2526,2373,Set 94 (CJC-2021-222),Snow crab (2526),,,,2021-09-17 17:03:53.855000+00:00,,,False,210,2526,
CJC-2021-222,94,4348,2372,Set 94 (CJC-2021-222),Mollusc unidentified empty (4348),,,,2021-09-17 17:03:44.745000+00:00,,,False,210,4348,
CJC-2021-222,94,6123,2364,Set 94 (CJC-2021-222),Red spiny sunstar (6123),,,,2021-09-17 17:00:49.158000+00:00,,,False,210,6123,
CJC-2021-222,94,6300,2362,Set 94 (CJC-2021-222),Basket star unidentified (6300),,,,2021-09-17 17:00:16.790000+00:00,,,False,210,6300,
CJC-2021-222,94,6400,2368,Set 94 (CJC-2021-222),Sea urchin unidentified (6400),,,,2021-09-17 17:02:19.324000+00:00,,,False,210,6400,
CJC-2021-222,94,6500,2363,Set 94 (CJC-2021-222),Sand dollar unidentified (6500),,,,2021-09-17 17:00:31.454000+00:00,,,False,210,6500,
CJC-2021-222,94,8324,2367,Set 94 (CJC-2021-222),Sea strawberry coral (8324),,,,2021-09-17 17:02:00.535000+00:00,,,False,210,8324,
CJC-2021-222,94,8500,2374,Set 94 (CJC-2021-222),Jellyfish unidentified (8500),,,,2021-09-17 17:04:08.319000+00:00,,,False,210,8500,
CJC-2021-222,95,10,2394,Set 95 (CJC-2021-222),Atlantic cod (10),,,,2021-09-17 21:54:31.814000+00:00,,,False,211,10,
CJC-2021-222,95,40,2378,Set 95 (CJC-2021-222),American plaice (40),,,,2021-09-17 21:33:32.283000+00:00,,,False,211,40,
CJC-2021-222,95,42,2381,Set 95 (CJC-2021-222),Yellowtail flounder (42),,,,2021-09-17 21:37:07.922000+00:00,,,False,211,42,
CJC-2021-222,95,43,2380,Set 95 (CJC-2021-222),Winter flounder (43),,,,2021-09-17 21:36:28.160000+00:00,,,False,211,43,
CJC-2021-222,95,60,2382,Set 95 (CJC-2021-222),Atlantic herring (60),,,,2021-09-17 21:37:45.356000+00:00,,,False,211,60,
CJC-2021-222,95,61,2387,Set 95 (CJC-2021-222),American shad (61),,,,2021-09-17 21:48:11.551000+00:00,,,False,211,61,
CJC-2021-222,95,62,2383,Set 95 (CJC-2021-222),Alewife (62),,,,2021-09-17 21:38:24.187000+00:00,,,False,211,62,
CJC-2021-222,95,70,2377,Set 95 (CJC-2021-222),Atlantic mackerel (70),,,,2021-09-17 21:33:24.776000+00:00,,,False,211,70,
CJC-2021-222,95,165,2384,Set 95 (CJC-2021-222),Blueback herring (165),,,,2021-09-17 21:39:16.840000+00:00,,,False,211,165,
CJC-2021-222,95,251,2392,Set 95 (CJC-2021-222),Gadidae unidentified (251),,,,2021-09-17 21:50:40.987000+00:00,,,False,211,251,
CJC-2021-222,95,300,2388,Set 95 (CJC-2021-222),Longhorn sculpin (300),,,,2021-09-17 21:49:13.314000+00:00,,,False,211,300,
CJC-2021-222,95,302,2390,Set 95 (CJC-2021-222),Arctic staghorn sculpin (302),,,,2021-09-17 21:49:54.975000+00:00,,,False,211,302,
CJC-2021-222,95,320,2389,Set 95 (CJC-2021-222),Sea raven (320),,,,2021-09-17 21:49:39.412000+00:00,,,False,211,320,
CJC-2021-222,95,640,2391,Set 95 (CJC-2021-222),Ocean pout (640),,,,2021-09-17 21:50:21.698000+00:00,,,False,211,640,
CJC-2021-222,95,2550,2379,Set 95 (CJC-2021-222),American lobster (2550),,,,2021-09-17 21:34:21.452000+00:00,,,False,211,2550,
CJC-2021-222,95,4348,2385,Set 95 (CJC-2021-222),Mollusc unidentified empty (4348),,,,2021-09-17 21:47:01.262000+00:00,,,False,211,4348,
CJC-2021-222,95,6123,2393,Set 95 (CJC-2021-222),Red spiny sunstar (6123),,,,2021-09-17 21:50:56.051000+00:00,,,False,211,6123,
CJC-2021-222,95,6500,2386,Set 95 (CJC-2021-222),Sand dollar unidentified (6500),,,,2021-09-17 21:48:01.307000+00:00,,,False,211,6500,
CJC-2021-222,96,10,2403,Set 96 (CJC-2021-222),Atlantic cod (10),,,,2021-09-18 01:10:32.170000+00:00,,,False,212,10,
CJC-2021-222,96,12,2411,Set 96 (CJC-2021-222),White hake (12),,,,2021-09-18 01:15:31.096000+00:00,,,False,212,12,
CJC-2021-222,96,40,2397,Set 96 (CJC-2021-222),American plaice (40),,,,2021-09-18 01:09:08.329000+00:00,,,False,212,40,
CJC-2021-222,96,42,2400,Set 96 (CJC-2021-222),Yellowtail flounder (42),,,,2021-09-18 01:09:56.214000+00:00,,,False,212,42,
CJC-2021-222,96,43,2405,Set 96 (CJC-2021-222),Winter flounder (43),,,,2021-09-18 01:11:38.749000+00:00,,,False,212,43,
CJC-2021-222,96,60,2401,Set 96 (CJC-2021-222),Atlantic herring (60),,,,2021-09-18 01:10:10.298000+00:00,,,False,212,60,
CJC-2021-222,96,61,2418,Set 96 (CJC-2021-222),American shad (61),,,,2021-09-18 01:18:12.515000+00:00,,,False,212,61,
CJC-2021-222,96,62,2402,Set 96 (CJC-2021-222),Alewife (62),,,,2021-09-18 01:10:25.382000+00:00,,,False,212,62,
CJC-2021-222,96,70,2419,Set 96 (CJC-2021-222),Atlantic mackerel (70),,,,2021-09-18 01:18:19.794000+00:00,,,False,212,70,
CJC-2021-222,96,118,2431,Set 96 (CJC-2021-222),Greenland cod (118),,,,2021-09-18 01:25:58.712000+00:00,,,False,212,118,
CJC-2021-222,96,165,2417,Set 96 (CJC-2021-222),Blueback herring (165),,,,2021-09-18 01:17:48.972000+00:00,,,False,212,165,
CJC-2021-222,96,301,2408,Set 96 (CJC-2021-222),Shorthorn sculpin (301),,,,2021-09-18 01:12:59.442000+00:00,,,False,212,301,
CJC-2021-222,96,302,2396,Set 96 (CJC-2021-222),Arctic staghorn sculpin (302),,,,2021-09-18 01:08:56.917000+00:00,,,False,212,302,
CJC-2021-222,96,304,2407,Set 96 (CJC-2021-222),Moustache sculpin (304),,,,2021-09-18 01:12:31.581000+00:00,,,False,212,304,
CJC-2021-222,96,340,2399,Set 96 (CJC-2021-222),Alligatorfish (340),,,,2021-09-18 01:09:33.309000+00:00,,,False,212,340,
CJC-2021-222,96,502,2395,Set 96 (CJC-2021-222),Atlantic spiny lumpsucker (502),,,,2021-09-18 01:08:07.032000+00:00,,,False,212,502,
CJC-2021-222,96,620,2409,Set 96 (CJC-2021-222),Laval's eelpout (620),,,,2021-09-18 01:15:04.336000+00:00,,,False,212,620,
CJC-2021-222,96,626,2404,Set 96 (CJC-2021-222),Fourline snakeblenny (626),,,,2021-09-18 01:10:52.329000+00:00,,,False,212,626,
CJC-2021-222,96,1823,2425,Set 96 (CJC-2021-222),Sea potato (1823),,,,2021-09-18 01:21:53.960000+00:00,,,False,212,1823,
CJC-2021-222,96,1930,2427,Set 96 (CJC-2021-222),Lampshell unidentified (1930),,,,2021-09-18 01:22:36.307000+00:00,,,False,212,1930,
CJC-2021-222,96,2100,2424,Set 96 (CJC-2021-222),Decapod unidentified (2100),,,,2021-09-18 01:21:27.532000+00:00,,,False,212,2100,
CJC-2021-222,96,2521,2413,Set 96 (CJC-2021-222),Arctic Lyre Crab/Lesser toad crab (2521),,,,2021-09-18 01:16:39.203000+00:00,,,False,212,2521,
CJC-2021-222,96,2526,2416,Set 96 (CJC-2021-222),Snow crab (2526),,,,2021-09-18 01:17:20.211000+00:00,,,False,212,2526,
CJC-2021-222,96,2527,2412,Set 96 (CJC-2021-222),Atlantic lyre crab/Greater toad crab (2527),,,,2021-09-18 01:16:27.779000+00:00,,,False,212,2527,
CJC-2021-222,96,2550,2410,Set 96 (CJC-2021-222),American lobster (2550),,,,2021-09-18 01:15:17.407000+00:00,,,False,212,2550,
CJC-2021-222,96,4331,2426,Set 96 (CJC-2021-222),Blue mussel (4331),,,,2021-09-18 01:22:18.819000+00:00,,,False,212,4331,
CJC-2021-222,96,4348,2429,Set 96 (CJC-2021-222),Mollusc unidentified empty (4348),,,,2021-09-18 01:24:47.614000+00:00,,,False,212,4348,
CJC-2021-222,96,6111,2423,Set 96 (CJC-2021-222),Common starfish (6111),,,,2021-09-18 01:21:11.753000+00:00,,,False,212,6111,
CJC-2021-222,96,6118,2422,Set 96 (CJC-2021-222),Blood star unidentified (6118),,,,2021-09-18 01:19:04.821000+00:00,,,False,212,6118,
CJC-2021-222,96,6123,2421,Set 96 (CJC-2021-222),Red spiny sunstar (6123),,,,2021-09-18 01:18:50.019000+00:00,,,False,212,6123,
CJC-2021-222,96,6300,2420,Set 96 (CJC-2021-222),Basket star unidentified (6300),,,,2021-09-18 01:18:32.125000+00:00,,,False,212,6300,
CJC-2021-222,96,6400,2414,Set 96 (CJC-2021-222),Sea urchin unidentified (6400),,,,2021-09-18 01:16:53.575000+00:00,,,False,212,6400,
CJC-2021-222,96,6500,2430,Set 96 (CJC-2021-222),Sand dollar unidentified (6500),,,,2021-09-18 01:24:55.861000+00:00,,,False,212,6500,
CJC-2021-222,96,6600,2406,Set 96 (CJC-2021-222),Sea cucumber unidentified (6600),,,,2021-09-18 01:12:05.814000+00:00,,,False,212,6600,
CJC-2021-222,96,6713,2428,Set 96 (CJC-2021-222),Scarlet psolus (6713),,,,2021-09-18 01:24:10.109000+00:00,,,False,212,6713,
CJC-2021-222,96,9200,2415,Set 96 (CJC-2021-222),Stones/Rocks (9200),,,,2021-09-18 01:17:04.973000+00:00,,,False,212,9200,
CJC-2021-222,97,10,2437,Set 97 (CJC-2021-222),Atlantic cod (10),,,,2021-09-18 05:06:09.249000+00:00,,,False,214,10,
CJC-2021-222,97,40,2435,Set 97 (CJC-2021-222),American plaice (40),,,,2021-09-18 05:03:56.458000+00:00,,,False,214,40,
CJC-2021-222,97,42,2434,Set 97 (CJC-2021-222),Yellowtail flounder (42),,,,2021-09-18 05:03:03.709000+00:00,,,False,214,42,
CJC-2021-222,97,64,2438,Set 97 (CJC-2021-222),Capelin (64),,,,2021-09-18 05:06:40.113000+00:00,,,False,214,64,
CJC-2021-222,97,251,2451,Set 97 (CJC-2021-222),Gadidae unidentified (251),,,,2021-09-18 05:10:17.374000+00:00,,,False,214,251,
CJC-2021-222,97,301,2433,Set 97 (CJC-2021-222),Shorthorn sculpin (301),,,,2021-09-18 05:02:44.215000+00:00,,,False,214,301,
CJC-2021-222,97,302,2436,Set 97 (CJC-2021-222),Arctic staghorn sculpin (302),,,,2021-09-18 05:05:53.839000+00:00,,,False,214,302,
CJC-2021-222,97,304,2447,Set 97 (CJC-2021-222),Moustache sculpin (304),,,,2021-09-18 05:09:10.227000+00:00,,,False,214,304,
CJC-2021-222,97,340,2440,Set 97 (CJC-2021-222),Alligatorfish (340),,,,2021-09-18 05:07:07.996000+00:00,,,False,214,340,
CJC-2021-222,97,350,2445,Set 97 (CJC-2021-222),Atlantic poacher (350),,,,2021-09-18 05:08:36.712000+00:00,,,False,214,350,
CJC-2021-222,97,512,2446,Set 97 (CJC-2021-222),Dusky snailfish (512),,,,2021-09-18 05:08:57.741000+00:00,,,False,214,512,
CJC-2021-222,97,620,2439,Set 97 (CJC-2021-222),Laval's eelpout (620),,,,2021-09-18 05:06:54.455000+00:00,,,False,214,620,
CJC-2021-222,97,1510,2452,Set 97 (CJC-2021-222),Eggs - Whelk (1510),,,,2021-09-18 05:10:37.598000+00:00,,,False,214,1510,
CJC-2021-222,97,2212,2457,Set 97 (CJC-2021-222),Aesop shrimp (2212),,,,2021-09-18 05:12:46.856000+00:00,,,False,214,2212,
CJC-2021-222,97,2411,2456,Set 97 (CJC-2021-222),Arctic argid (2411),,,,2021-09-18 05:12:39.123000+00:00,,,False,214,2411,
CJC-2021-222,97,2421,2458,Set 97 (CJC-2021-222),Sevenline shrimp (2421),,,,2021-09-18 05:12:53.011000+00:00,,,False,214,2421,
CJC-2021-222,97,2526,2432,Set 97 (CJC-2021-222),Snow crab (2526),,,,2021-09-18 05:02:25.472000+00:00,,,False,214,2526,
CJC-2021-222,97,2560,2448,Set 97 (CJC-2021-222),Hermit crab family (2560),,,1,2021-09-18 05:09:26.687000+00:00,,,False,214,2560,
CJC-2021-222,97,4210,2454,Set 97 (CJC-2021-222),Buccinum unidentified (4210),,,,2021-09-18 05:11:16.220000+00:00,,,False,214,4210,
CJC-2021-222,97,4228,2453,Set 97 (CJC-2021-222),Colus unidentified (4228),,,,2021-09-18 05:11:01.991000+00:00,,,False,214,4228,
CJC-2021-222,97,4334,2455,Set 97 (CJC-2021-222),Black mussel (4334),,,,2021-09-18 05:12:21.864000+00:00,,,False,214,4334,
CJC-2021-222,97,4348,2449,Set 97 (CJC-2021-222),Mollusc unidentified empty (4348),,,,2021-09-18 05:09:47.175000+00:00,,,False,214,4348,
CJC-2021-222,97,6123,2443,Set 97 (CJC-2021-222),Red spiny sunstar (6123),,,,2021-09-18 05:07:54.601000+00:00,,,False,214,6123,
CJC-2021-222,97,6300,2442,Set 97 (CJC-2021-222),Basket star unidentified (6300),,,,2021-09-18 05:07:42.814000+00:00,,,False,214,6300,
CJC-2021-222,97,6400,2444,Set 97 (CJC-2021-222),Sea urchin unidentified (6400),,,,2021-09-18 05:08:15.401000+00:00,,,False,214,6400,
CJC-2021-222,97,6500,2441,Set 97 (CJC-2021-222),Sand dollar unidentified (6500),,,,2021-09-18 05:07:25.775000+00:00,,,False,214,6500,
CJC-2021-222,97,8500,2450,Set 97 (CJC-2021-222),Jellyfish unidentified (8500),,,,2021-09-18 05:10:12.117000+00:00,,,False,214,8500,
CJC-2021-222,98,10,2484,Set 98 (CJC-2021-222),Atlantic cod (10),,,,2021-09-18 14:05:02.695000+00:00,,,False,218,10,
CJC-2021-222,98,23,2474,Set 98 (CJC-2021-222),Redfish unidentified (23),,,,2021-09-18 13:58:23.752000+00:00,,,False,218,23,
CJC-2021-222,98,40,2483,Set 98 (CJC-2021-222),American plaice (40),,,,2021-09-18 14:03:38.360000+00:00,,,False,218,40,
CJC-2021-222,98,42,2480,Set 98 (CJC-2021-222),Yellowtail flounder (42),,,,2021-09-18 14:01:15.279000+00:00,,,False,218,42,
CJC-2021-222,98,64,2479,Set 98 (CJC-2021-222),Capelin (64),,,,2021-09-18 14:00:00.999000+00:00,,,False,218,64,
CJC-2021-222,98,118,2463,Set 98 (CJC-2021-222),Greenland cod (118),,,,2021-09-18 13:55:13.709000+00:00,,,False,218,118,
CJC-2021-222,98,251,2475,Set 98 (CJC-2021-222),Gadidae unidentified (251),,,,2021-09-18 13:58:28.615000+00:00,,,False,218,251,
CJC-2021-222,98,301,2470,Set 98 (CJC-2021-222),Shorthorn sculpin (301),,,,2021-09-18 13:56:59.697000+00:00,,,False,218,301,
CJC-2021-222,98,302,2481,Set 98 (CJC-2021-222),Arctic staghorn sculpin (302),,,,2021-09-18 14:01:34.513000+00:00,,,False,218,302,
CJC-2021-222,98,304,2465,Set 98 (CJC-2021-222),Moustache sculpin (304),,,,2021-09-18 13:55:49.622000+00:00,,,False,218,304,
CJC-2021-222,98,340,2478,Set 98 (CJC-2021-222),Alligatorfish (340),,,,2021-09-18 13:59:52.894000+00:00,,,False,218,340,
CJC-2021-222,98,620,2459,Set 98 (CJC-2021-222),Laval's eelpout (620),,,,2021-09-18 13:28:39.150000+00:00,,,False,218,620,
CJC-2021-222,98,1510,2467,Set 98 (CJC-2021-222),Eggs - Whelk (1510),,,,2021-09-18 13:56:17.050000+00:00,,,False,218,1510,
CJC-2021-222,98,1823,2462,Set 98 (CJC-2021-222),Sea potato (1823),,,,2021-09-18 13:54:22.961000+00:00,,,False,218,1823,
CJC-2021-222,98,2212,2486,Set 98 (CJC-2021-222),Aesop shrimp (2212),,,,2021-09-18 14:06:31.141000+00:00,,,False,218,2212,
CJC-2021-222,98,2411,2487,Set 98 (CJC-2021-222),Arctic argid (2411),,,,2021-09-18 14:06:42.318000+00:00,,,False,218,2411,
CJC-2021-222,98,2421,2485,Set 98 (CJC-2021-222),Sevenline shrimp (2421),,,,2021-09-18 14:06:21.123000+00:00,,,False,218,2421,
CJC-2021-222,98,2521,2472,Set 98 (CJC-2021-222),Arctic Lyre Crab/Lesser toad crab (2521),,,,2021-09-18 13:57:24.857000+00:00,,,False,218,2521,
CJC-2021-222,98,2526,2482,Set 98 (CJC-2021-222),Snow crab (2526),,,,2021-09-18 14:01:46.631000+00:00,,,False,218,2526,
CJC-2021-222,98,2527,2471,Set 98 (CJC-2021-222),Atlantic lyre crab/Greater toad crab (2527),,,,2021-09-18 13:57:13.278000+00:00,,,False,218,2527,
CJC-2021-222,98,4334,2477,Set 98 (CJC-2021-222),Black mussel (4334),,,,2021-09-18 13:59:22.334000+00:00,,,False,218,4334,
CJC-2021-222,98,4348,2473,Set 98 (CJC-2021-222),Mollusc unidentified empty (4348),,,,2021-09-18 13:57:48.826000+00:00,,,False,218,4348,
CJC-2021-222,98,4511,2461,Set 98 (CJC-2021-222),Northern shortfin squid (4511),,,,2021-09-18 13:53:50.172000+00:00,,,False,218,4511,
CJC-2021-222,98,6123,2466,Set 98 (CJC-2021-222),Red spiny sunstar (6123),,,,2021-09-18 13:56:01.582000+00:00,,,False,218,6123,
CJC-2021-222,98,6300,2468,Set 98 (CJC-2021-222),Basket star unidentified (6300),,,,2021-09-18 13:56:26.564000+00:00,,,False,218,6300,
CJC-2021-222,98,6400,2464,Set 98 (CJC-2021-222),Sea urchin unidentified (6400),,,,2021-09-18 13:55:33.718000+00:00,,,False,218,6400,
CJC-2021-222,98,6500,2476,Set 98 (CJC-2021-222),Sand dollar unidentified (6500),,,,2021-09-18 13:58:51.223000+00:00,,,False,218,6500,
CJC-2021-222,98,8324,2469,Set 98 (CJC-2021-222),Sea strawberry coral (8324),,,,2021-09-18 13:56:39.234000+00:00,,,False,218,8324,
CJC-2021-222,98,8500,2460,Set 98 (CJC-2021-222),Jellyfish unidentified (8500),,,,2021-09-18 13:53:31.281000+00:00,,,False,218,8500,
CJC-2021-222,99,10,2490,Set 99 (CJC-2021-222),Atlantic cod (10),,,,2021-09-18 16:46:13.868000+00:00,,,False,219,10,
CJC-2021-222,99,40,2488,Set 99 (CJC-2021-222),American plaice (40),,,,2021-09-18 16:45:12.325000+00:00,,,False,219,40,
CJC-2021-222,99,42,2509,Set 99 (CJC-2021-222),Yellowtail flounder (42),,,,2021-09-18 16:58:10.417000+00:00,,,False,219,42,
CJC-2021-222,99,64,2501,Set 99 (CJC-2021-222),Capelin (64),,,,2021-09-18 16:55:03.081000+00:00,,,False,219,64,
CJC-2021-222,99,301,2498,Set 99 (CJC-2021-222),Shorthorn sculpin (301),,,,2021-09-18 16:50:40.382000+00:00,,,False,219,301,
CJC-2021-222,99,302,2499,Set 99 (CJC-2021-222),Arctic staghorn sculpin (302),,,,2021-09-18 16:54:33.919000+00:00,,,False,219,302,
CJC-2021-222,99,340,2506,Set 99 (CJC-2021-222),Alligatorfish (340),,,,2021-09-18 16:57:16.437000+00:00,,,False,219,340,
CJC-2021-222,99,610,2512,Set 99 (CJC-2021-222),Northern sand lance (610),,,,2021-09-18 16:59:09.551000+00:00,,,False,219,610,
CJC-2021-222,99,620,2502,Set 99 (CJC-2021-222),Laval's eelpout (620),,,,2021-09-18 16:55:48.305000+00:00,,,False,219,620,
CJC-2021-222,99,626,2521,Set 99 (CJC-2021-222),Fourline snakeblenny (626),,,,2021-09-18 17:06:36.395000+00:00,,,False,219,626,
CJC-2021-222,99,1810,2497,Set 99 (CJC-2021-222),Tunicate unidentified (1810),,,,2021-09-18 16:50:18.826000+00:00,,,False,219,1810,
CJC-2021-222,99,1823,2491,Set 99 (CJC-2021-222),Sea potato (1823),,,,2021-09-18 16:46:48.362000+00:00,,,False,219,1823,
CJC-2021-222,99,1900,2494,Set 99 (CJC-2021-222),Bryozoan unidentified (1900),,,,2021-09-18 16:49:23.072000+00:00,,,False,219,1900,
CJC-2021-222,99,2100,2508,Set 99 (CJC-2021-222),Decapod unidentified (2100),,,,2021-09-18 16:57:52.839000+00:00,,,False,219,2100,
CJC-2021-222,99,2521,2500,Set 99 (CJC-2021-222),Arctic Lyre Crab/Lesser toad crab (2521),,,,2021-09-18 16:54:51.596000+00:00,,,False,219,2521,
CJC-2021-222,99,2526,2492,Set 99 (CJC-2021-222),Snow crab (2526),,,,2021-09-18 16:47:38.073000+00:00,,,False,219,2526,
CJC-2021-222,99,2527,2513,Set 99 (CJC-2021-222),Atlantic lyre crab/Greater toad crab (2527),,,,2021-09-18 16:59:51.645000+00:00,,,False,219,2527,
CJC-2021-222,99,2560,2518,Set 99 (CJC-2021-222),Hermit crab family (2560),,,,2021-09-18 17:02:15.025000+00:00,,,False,219,2560,
CJC-2021-222,99,4000,2519,Set 99 (CJC-2021-222),Mollusc unidentified (4000),,,,2021-09-18 17:03:45.825000+00:00,,,False,219,4000,
CJC-2021-222,99,4348,2493,Set 99 (CJC-2021-222),Mollusc unidentified empty (4348),,,,2021-09-18 16:48:00.220000+00:00,,,False,219,4348,
CJC-2021-222,99,4511,2507,Set 99 (CJC-2021-222),Northern shortfin squid (4511),,,,2021-09-18 16:57:30.905000+00:00,,,False,219,4511,
CJC-2021-222,99,6111,2514,Set 99 (CJC-2021-222),Common starfish (6111),,,,2021-09-18 17:00:08.254000+00:00,,,False,219,6111,
CJC-2021-222,99,6118,2516,Set 99 (CJC-2021-222),Blood star unidentified (6118),,,,2021-09-18 17:01:22.683000+00:00,,,False,219,6118,
CJC-2021-222,99,6123,2515,Set 99 (CJC-2021-222),Red spiny sunstar (6123),,,,2021-09-18 17:01:10.766000+00:00,,,False,219,6123,
CJC-2021-222,99,6300,2489,Set 99 (CJC-2021-222),Basket star unidentified (6300),,,,2021-09-18 16:46:00.238000+00:00,,,False,219,6300,
CJC-2021-222,99,6400,2496,Set 99 (CJC-2021-222),Sea urchin unidentified (6400),,,,2021-09-18 16:49:56.787000+00:00,,,False,219,6400,
CJC-2021-222,99,6600,2510,Set 99 (CJC-2021-222),Sea cucumber unidentified (6600),,,,2021-09-18 16:58:23.068000+00:00,,,False,219,6600,
CJC-2021-222,99,8300,2504,Set 99 (CJC-2021-222),Anthozoa unidentified (8300),,,,2021-09-18 16:56:16.857000+00:00,,,False,219,8300,
CJC-2021-222,99,8500,2511,Set 99 (CJC-2021-222),Jellyfish unidentified (8500),,,,2021-09-18 16:58:43.053000+00:00,,,False,219,8500,
CJC-2021-222,99,8627,2520,Set 99 (CJC-2021-222),Cladocroce spatula (8627),,,,2021-09-18 17:04:35.237000+00:00,,,False,219,10007,
CJC-2021-222,99,9200,2503,Set 99 (CJC-2021-222),Stones/Rocks (9200),,,,2021-09-18 16:55:59.282000+00:00,,,False,219,9200,
CJC-2021-222,100,10,2525,Set 100 (CJC-2021-222),Atlantic cod (10),,,,2021-09-18 20:09:20.124000+00:00,,,False,220,10,
CJC-2021-222,100,40,2542,Set 100 (CJC-2021-222),American plaice (40),,,,2021-09-18 20:18:26.372000+00:00,,,False,220,40,
CJC-2021-222,100,42,2522,Set 100 (CJC-2021-222),Yellowtail flounder (42),,,,2021-09-18 20:07:29.358000+00:00,,,False,220,42,
CJC-2021-222,100,301,2538,Set 100 (CJC-2021-222),Shorthorn sculpin (301),,,,2021-09-18 20:16:34.766000+00:00,,,False,220,301,
CJC-2021-222,100,302,2543,Set 100 (CJC-2021-222),Arctic staghorn sculpin (302),,,,2021-09-18 20:18:50.642000+00:00,,,False,220,302,
CJC-2021-222,100,320,2534,Set 100 (CJC-2021-222),Sea raven (320),,,,2021-09-18 20:14:56.726000+00:00,,,False,220,320,
CJC-2021-222,100,340,2531,Set 100 (CJC-2021-222),Alligatorfish (340),,,,2021-09-18 20:13:25.822000+00:00,,,False,220,340,
CJC-2021-222,100,640,2541,Set 100 (CJC-2021-222),Ocean pout (640),,,,2021-09-18 20:17:58.735000+00:00,,,False,220,640,
CJC-2021-222,100,1823,2527,Set 100 (CJC-2021-222),Sea potato (1823),,,,2021-09-18 20:10:51.371000+00:00,,,False,220,1823,
CJC-2021-222,100,2520,2535,Set 100 (CJC-2021-222),Toad crab unidentified (2520),,,,2021-09-18 20:15:31.761000+00:00,,,False,220,2520,
CJC-2021-222,100,2521,2540,Set 100 (CJC-2021-222),Arctic Lyre Crab/Lesser toad crab (2521),,,,2021-09-18 20:17:42.078000+00:00,,,False,220,2521,
CJC-2021-222,100,2526,2536,Set 100 (CJC-2021-222),Snow crab (2526),,,,2021-09-18 20:15:45.495000+00:00,,,False,220,2526,
CJC-2021-222,100,2527,2539,Set 100 (CJC-2021-222),Atlantic lyre crab/Greater toad crab (2527),,,,2021-09-18 20:17:24.354000+00:00,,,False,220,2527,
CJC-2021-222,100,4348,2530,Set 100 (CJC-2021-222),Mollusc unidentified empty (4348),,,,2021-09-18 20:12:49.956000+00:00,,,False,220,4348,
CJC-2021-222,100,6121,2533,Set 100 (CJC-2021-222),Purple sunstar (6121),,,,2021-09-18 20:14:41.821000+00:00,,,False,220,6121,
CJC-2021-222,100,6123,2532,Set 100 (CJC-2021-222),Red spiny sunstar (6123),,,,2021-09-18 20:13:39.497000+00:00,,,False,220,6123,
CJC-2021-222,100,6300,2537,Set 100 (CJC-2021-222),Basket star unidentified (6300),,,,2021-09-18 20:16:15.914000+00:00,,,False,220,6300,
CJC-2021-222,100,6400,2526,Set 100 (CJC-2021-222),Sea urchin unidentified (6400),,,,2021-09-18 20:10:02.460000+00:00,,,False,220,6400,
CJC-2021-222,100,6611,2524,Set 100 (CJC-2021-222),Northern sea cucumber (6611),,,,2021-09-18 20:08:50.612000+00:00,,,False,220,6611,
CJC-2021-222,100,8300,2529,Set 100 (CJC-2021-222),Anthozoa unidentified (8300),,,,2021-09-18 20:12:15.147000+00:00,,,False,220,8300,
CJC-2021-222,100,8500,2523,Set 100 (CJC-2021-222),Jellyfish unidentified (8500),,,,2021-09-18 20:07:49.736000+00:00,,,False,220,8500,
CJC-2021-222,101,10,2546,Set 101 (CJC-2021-222),Atlantic cod (10),,,,2021-09-19 01:28:21.539000+00:00,,,False,222,10,
CJC-2021-222,101,12,2550,Set 101 (CJC-2021-222),White hake (12),,,,2021-09-19 01:32:28.763000+00:00,,,False,222,12,
